# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
tyrS	ECB_01607	ECB_01607	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ubiA	ECB_03912	ECB_03912	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ubiB	ECB_03728	ECB_03728	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ubiC	ECB_03911	ECB_03911	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ubiD	ECB_03734	ECB_03734	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ubiF	ECB_00630	ECB_00630	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
ubiG	ECB_02158	ECB_02158	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
ubiH	ECB_02739	ECB_02739	protein_coding	0	0	1	3	0	0	0	0	3	0	0	1	0	0	0	0	0
ubiX	ECB_02236	ECB_02236	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
udk	ECB_01972	ECB_01972	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ugpA	ECB_03301	ECB_03301	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ugpC	ECB_03299	ECB_03299	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ugpE	ECB_03300	ECB_03300	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ugpQ	ECB_03298	ECB_03298	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
uhpA	ECB_03553	ECB_03553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
uhpB	ECB_03552	ECB_03552	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
uidR	ECB_01587	ECB_01587	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
umuC	ECB_01159	ECB_01159	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
umuD	ECB_01158	ECB_01158	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ung	ECB_02474	ECB_02474	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
upp	ECB_02390	ECB_02390	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
uppP	ECB_02927	ECB_02927	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	1
uppS	ECB_00172	ECB_00172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
uraA	ECB_02389	ECB_02389	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	2
usg	ECB_02244	ECB_02244	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
ushA	ECB_00431	ECB_00431	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
uspA	ECB_03344	ECB_03344	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
uup	ECB_00953	ECB_00953	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
uvrA	ECB_03930	ECB_03930	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0
uvrB	ECB_00746	ECB_00746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
uvrC	ECB_01878	ECB_01878	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
uvrY	ECB_01879	ECB_01879	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
uxaA	ECB_02960	ECB_02960	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
uxaC	ECB_02961	ECB_02961	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
vacJ	ECB_02272	ECB_02272	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
valS	ECB_04124	ECB_04124	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
visC	ECB_02738	ECB_02738	protein_coding	0	1	1	3	0	0	0	0	2	0	0	1	0	0	0	1	1
wcaG	ECB_01958	ECB_01958	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
wcaH	ECB_01957	ECB_01957	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
wcaI	ECB_01956	ECB_01956	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
wcaJ	ECB_01953	ECB_01953	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
wcaK	ECB_01951	ECB_01951	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
wecF	ECB_03672	ECB_03672	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
wecG	ECB_03673	ECB_03673	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
wrbA	ECB_01007	ECB_01007	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
wza	ECB_01968	ECB_01968	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
wzxC	ECB_01952	ECB_01952	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
xasA	ECB_01450	ECB_01450	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
xerD	ECB_02726	ECB_02726	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
xisR	ECB_01323	ECB_01323	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
xni	ECB_02643	ECB_02643	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
xseA	ECB_02401	ECB_02401	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
xseB	ECB_00370	ECB_00370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
xthA	ECB_01718	ECB_01718	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
xylA	ECB_03417	ECB_03417	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
xylB	ECB_03416	ECB_03416	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
xylE	ECB_03903	ECB_03903	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
xylF	ECB_03418	ECB_03418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
xylH	ECB_03420	ECB_03420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yaaA	ECB_00006	ECB_00006	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
yaaH	ECB_00010	ECB_00010	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
yaaI	ECB_00013	ECB_00013	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
yaaJ	ECB_00007	ECB_00007	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
yaaU	ECB_00049	ECB_00049	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yaaW	ECB_00011	ECB_00011	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
yaaX	ECB_00005	ECB_00005	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yaaY	ECB_00028	ECB_00028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yabB	ECB_00082	ECB_00082	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yabF	ECB_00050	ECB_00050	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yabI	ECB_00067	ECB_00067	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yabJ	ECB_00068	ECB_00068	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yabN	ECB_00071	ECB_00071	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2
yacA	ECB_00098	ECB_00098	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yacC	ECB_00121	ECB_00121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yacL	ECB_00118	ECB_00118	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yadB	ECB_00143	ECB_00143	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yadC	ECB_00134	ECB_00134	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yadD	ECB_00131	ECB_00131	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yadE	ECB_00129	ECB_00129	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
yadF	ECB_00125	ECB_00125	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yadG	ECB_00126	ECB_00126	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yadH	ECB_00127	ECB_00127	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
yadI	ECB_00128	ECB_00128	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yadK	ECB_00135	ECB_00135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yadL	ECB_00136	ECB_00136	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yadM	ECB_00137	ECB_00137	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yadN	ECB_00140	ECB_00140	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yadQ	ECB_00154	ECB_00154	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yadR	ECB_00155	ECB_00155	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yadS	ECB_00156	ECB_00156	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yadT	ECB_00157	ECB_00157	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yaeF	ECB_00192	ECB_00192	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yaeH	ECB_00162	ECB_00162	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yaeI	ECB_00163	ECB_00163	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yaeJ	ECB_00190	ECB_00190	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yaeL	ECB_00174	ECB_00174	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yaeP	ECB_00188	ECB_00188	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
yaeQ	ECB_00189	ECB_00189	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yaeR	ECB_00185	ECB_00185	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yaeT	ECB_00175	ECB_00175	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yafA	ECB_00234	ECB_00234	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yafC	ECB_00201	ECB_00201	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	2
yafD	ECB_00202	ECB_00202	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yafE	ECB_00203	ECB_00203	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	1
yafJ	ECB_00218	ECB_00218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yafK	ECB_00219	ECB_00219	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yafL	ECB_00222	ECB_00222	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yafM	ECB_00223	ECB_00223	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yafQ	ECB_00220	ECB_00220	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yafS	ECB_00206	ECB_00206	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
yafT	ECB_00209	ECB_00209	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yafV	ECB_00214	ECB_00214	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yafZ	ECB_02803	ECB_02803	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yagP	ECB_00241	ECB_00241	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yagQ	ECB_00242	ECB_00242	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yagS	ECB_00244	ECB_00244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yagT	ECB_00245	ECB_00245	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yagU	ECB_00246	ECB_00246	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yagV	ECB_00248	ECB_00248	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yagW	ECB_00249	ECB_00249	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
yagX	ECB_00250	ECB_00250	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yagY	ECB_00251	ECB_00251	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yagZ	ECB_00252	ECB_00252	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yahA	ECB_00271	ECB_00271	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yahB	ECB_00272	ECB_00272	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
yahC	ECB_00273	ECB_00273	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yahD	ECB_00274	ECB_00274	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yahE	ECB_00275	ECB_00275	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yahF	ECB_00276	ECB_00276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yahG	ECB_00277	ECB_00277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yaiA	ECB_00336	ECB_00336	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yaiB	ECB_00329	ECB_00329	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yaiC	ECB_00332	ECB_00332	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2
yaiE	ECB_00338	ECB_00338	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yaiI	ECB_00334	ECB_00334	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
yaiL	ECB_00308	ECB_00308	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yaiO	ECB_00312	ECB_00312	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yaiT	ECB_00321	ECB_00321	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1
yaiV	ECB_00322	ECB_00322	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yaiW	ECB_00325	ECB_00325	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
yaiY	ECB_00326	ECB_00326	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
yaiZ	ECB_00327	ECB_00327	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
yajC	ECB_00355	ECB_00355	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yajD	ECB_00358	ECB_00358	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
yajF	ECB_00343	ECB_00343	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yajG	ECB_00385	ECB_00385	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
yajI	ECB_00360	ECB_00360	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
yajQ	ECB_00374	ECB_00374	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
yajR	ECB_00375	ECB_00375	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybaA	ECB_00407	ECB_00407	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
ybaB	ECB_00422	ECB_00422	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ybaD	ECB_00361	ECB_00361	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ybaE	ECB_00397	ECB_00397	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ybaJ	ECB_00412	ECB_00412	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
ybaK	ECB_00432	ECB_00432	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybaL	ECB_00429	ECB_00429	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ybaM	ECB_00417	ECB_00417	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ybaN	ECB_00419	ECB_00419	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ybaP	ECB_00433	ECB_00433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ybaQ	ECB_00434	ECB_00434	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybaS	ECB_00436	ECB_00436	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybaT	ECB_00437	ECB_00437	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybaV	ECB_00394	ECB_00394	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ybaW	ECB_00395	ECB_00395	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ybaX	ECB_00396	ECB_00396	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ybaY	ECB_00405	ECB_00405	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
ybaZ	ECB_00406	ECB_00406	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	2
ybbA	ECB_00446	ECB_00446	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
ybbB	ECB_00453	ECB_00453	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybbC	ECB_00449	ECB_00449	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2
ybbD	ECB_00451	ECB_00451	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ybbF	ECB_00474	ECB_00474	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybbJ	ECB_00439	ECB_00439	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ybbK	ECB_00440	ECB_00440	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ybbL	ECB_00441	ECB_00441	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
ybbM	ECB_00442	ECB_00442	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybbN	ECB_00443	ECB_00443	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybbO	ECB_00444	ECB_00444	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	3
ybbP	ECB_00447	ECB_00447	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
ybbS	ECB_00454	ECB_00454	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybbV	ECB_00460	ECB_00460	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ybbY	ECB_00463	ECB_00463	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ybcW	ECB_01513	ECB_01513	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
ybdD	ECB_00566	ECB_00566	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybdH	ECB_00567	ECB_00567	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ybdL	ECB_00568	ECB_00568	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
ybdM	ECB_00569	ECB_00569	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ybdN	ECB_00570	ECB_00570	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ybdQ	ECB_00576	ECB_00576	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
ybdR	ECB_00577	ECB_00577	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
ybeA	ECB_00605	ECB_00605	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybeB	ECB_00606	ECB_00606	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybeD	ECB_00600	ECB_00600	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybeF	ECB_00598	ECB_00598	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybeM	ECB_00595	ECB_00595	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybeR	ECB_00614	ECB_00614	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybeV	ECB_00615	ECB_00615	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybeX	ECB_00626	ECB_00626	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ybeY	ECB_00627	ECB_00627	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybeZ	ECB_00628	ECB_00628	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybfA	ECB_00657	ECB_00657	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
ybfB	ECB_00659	ECB_00659	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ybfC	ECB_00661	ECB_00661	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ybfD	ECB_00666	ECB_00666	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
ybfE	ECB_00642	ECB_00642	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
ybfF	ECB_00643	ECB_00643	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1
ybfGH	ECB_00647	ECB_00647	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
ybfM	ECB_00638	ECB_00638	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
ybfN	ECB_00639	ECB_00639	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybfO	ECB_00660	ECB_00660	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ybfP	ECB_00646	ECB_00646	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
ybgA	ECB_00667	ECB_00667	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
ybgD	ECB_00679	ECB_00679	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
ybgF	ECB_00702	ECB_00702	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ybgG	ECB_00691	ECB_00691	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ybgH	ECB_00669	ECB_00669	protein_coding	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	2	1
ybgI	ECB_00670	ECB_00670	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ybgJ	ECB_00671	ECB_00671	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ybgK	ECB_00672	ECB_00672	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
ybgL	ECB_00673	ECB_00673	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
ybgO	ECB_00676	ECB_00676	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ybgP	ECB_00677	ECB_00677	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ybgQ	ECB_00678	ECB_00678	protein_coding	0	0	2	3	0	0	0	0	0	0	0	2	0	0	0	0	3
ybgR	ECB_00705	ECB_00705	protein_coding	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	1	3
ybgS	ECB_00706	ECB_00706	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3
ybhB	ECB_00740	ECB_00740	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ybhC	ECB_00725	ECB_00725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ybhF	ECB_00761	ECB_00761	protein_coding	0	0	1	4	0	0	0	0	3	0	0	1	0	0	0	0	1
ybhG	ECB_00762	ECB_00762	protein_coding	0	0	1	4	0	0	0	0	4	0	0	1	0	0	0	0	0
ybhI	ECB_00723	ECB_00723	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybhJ	ECB_00724	ECB_00724	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybhK	ECB_00747	ECB_00747	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ybhL	ECB_00753	ECB_00753	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
